AcylGlcADG,[M+NH4]+,[M-SN3-C6H10O7+H]+,[C6H6O67+SN3+H]+,[SN2+C3H4O2+H]+,[SN1+C3H4O2+H]+,[SN3-H]+
AcylGlcADG(18:0_18:0_20:5)+NH4,1102.85,607.566,461.2534,341.3051,341.3051,285.2224
AcylGlcADG(18:0_18:0_22:0)+NH4,1140.959,607.566,499.3629,341.3051,341.3051,323.3319
AcylGlcADG(18:0_18:0_22:1)+NH4,1138.944,607.566,497.3473,341.3051,341.3051,321.3163
AcylGlcADG(18:0_18:0_22:2)+NH4,1136.928,607.566,495.3316,341.3051,341.3051,319.3006
AcylGlcADG(18:0_18:0_22:3)+NH4,1134.912,607.566,493.316,341.3051,341.3051,317.285
AcylGlcADG(18:0_18:0_22:4)+NH4,1132.897,607.566,491.3003,341.3051,341.3051,315.2693
AcylGlcADG(18:0_18:0_22:5)+NH4,1130.881,607.566,489.2847,341.3051,341.3051,313.2537
AcylGlcADG(18:0_18:0_22:6)+NH4,1128.865,607.566,487.269,341.3051,341.3051,311.238
AcylGlcADG(18:0_18:1_12:0)+NH4,998.7872,605.5504,359.2064,339.2894,341.3051,183.1754
AcylGlcADG(18:0_18:1_14:0)+NH4,1026.818,605.5504,387.2377,339.2894,341.3051,211.2067
AcylGlcADG(18:0_18:1_14:1)+NH4,1024.803,605.5504,385.2221,339.2894,341.3051,209.1911
AcylGlcADG(18:0_18:1_16:0)+NH4,1054.85,605.5504,415.269,339.2894,341.3051,239.238
AcylGlcADG(18:0_18:1_16:1)+NH4,1052.834,605.5504,413.2534,339.2894,341.3051,237.2224
AcylGlcADG(18:0_18:1_16:2)+NH4,1050.818,605.5504,411.2377,339.2894,341.3051,235.2067
AcylGlcADG(18:0_18:1_16:3)+NH4,1048.803,605.5504,409.2221,339.2894,341.3051,233.1911
AcylGlcADG(18:0_18:1_16:4)+NH4,1046.787,605.5504,407.2064,339.2894,341.3051,231.1754
AcylGlcADG(18:0_18:1_18:0)+NH4,1082.881,605.5504,443.3003,339.2894,341.3051,267.2693
AcylGlcADG(18:0_18:1_18:1)+NH4,1080.865,605.5504,441.2847,339.2894,341.3051,265.2537
AcylGlcADG(18:0_18:1_18:2)+NH4,1078.85,605.5504,439.269,339.2894,341.3051,263.238
AcylGlcADG(18:0_18:1_18:3)+NH4,1076.834,605.5504,437.2534,339.2894,341.3051,261.2224
AcylGlcADG(18:0_18:1_18:4)+NH4,1074.818,605.5504,435.2377,339.2894,341.3051,259.2067
AcylGlcADG(18:0_18:1_18:5)+NH4,1072.803,605.5504,433.2221,339.2894,341.3051,257.1911
AcylGlcADG(18:0_18:1_20:0)+NH4,1110.912,605.5504,471.3316,339.2894,341.3051,295.3006
AcylGlcADG(18:0_18:1_20:1)+NH4,1108.897,605.5504,469.316,339.2894,341.3051,293.285
AcylGlcADG(18:0_18:1_20:2)+NH4,1106.881,605.5504,467.3003,339.2894,341.3051,291.2693
AcylGlcADG(18:0_18:1_20:3)+NH4,1104.865,605.5504,465.2847,339.2894,341.3051,289.2537
AcylGlcADG(18:0_18:1_20:4)+NH4,1102.85,605.5504,463.269,339.2894,341.3051,287.238
AcylGlcADG(18:0_18:1_20:5)+NH4,1100.834,605.5504,461.2534,339.2894,341.3051,285.2224
AcylGlcADG(18:0_18:1_22:0)+NH4,1138.944,605.5504,499.3629,339.2894,341.3051,323.3319
AcylGlcADG(18:0_18:1_22:1)+NH4,1136.928,605.5504,497.3473,339.2894,341.3051,321.3163
AcylGlcADG(18:0_18:1_22:2)+NH4,1134.912,605.5504,495.3316,339.2894,341.3051,319.3006
AcylGlcADG(18:0_18:1_22:3)+NH4,1132.897,605.5504,493.316,339.2894,341.3051,317.285
AcylGlcADG(18:0_18:1_22:4)+NH4,1130.881,605.5504,491.3003,339.2894,341.3051,315.2693
AcylGlcADG(18:0_18:1_22:5)+NH4,1128.865,605.5504,489.2847,339.2894,341.3051,313.2537
AcylGlcADG(18:0_18:1_22:6)+NH4,1126.85,605.5504,487.269,339.2894,341.3051,311.238
AcylGlcADG(18:0_18:2_12:0)+NH4,996.7715,603.5347,359.2064,337.2737,341.3051,183.1754
AcylGlcADG(18:0_18:2_14:0)+NH4,1024.803,603.5347,387.2377,337.2737,341.3051,211.2067
AcylGlcADG(18:0_18:2_14:1)+NH4,1022.787,603.5347,385.2221,337.2737,341.3051,209.1911
AcylGlcADG(18:0_18:2_16:0)+NH4,1052.834,603.5347,415.269,337.2737,341.3051,239.238
AcylGlcADG(18:0_18:2_16:1)+NH4,1050.818,603.5347,413.2534,337.2737,341.3051,237.2224
AcylGlcADG(18:0_18:2_16:2)+NH4,1048.803,603.5347,411.2377,337.2737,341.3051,235.2067
AcylGlcADG(18:0_18:2_16:3)+NH4,1046.787,603.5347,409.2221,337.2737,341.3051,233.1911
AcylGlcADG(18:0_18:2_16:4)+NH4,1044.771,603.5347,407.2064,337.2737,341.3051,231.1754
AcylGlcADG(18:0_18:2_18:0)+NH4,1080.865,603.5347,443.3003,337.2737,341.3051,267.2693
AcylGlcADG(18:0_18:2_18:1)+NH4,1078.85,603.5347,441.2847,337.2737,341.3051,265.2537
AcylGlcADG(18:0_18:2_18:2)+NH4,1076.834,603.5347,439.269,337.2737,341.3051,263.238
AcylGlcADG(18:0_18:2_18:3)+NH4,1074.818,603.5347,437.2534,337.2737,341.3051,261.2224
AcylGlcADG(18:0_18:2_18:4)+NH4,1072.803,603.5347,435.2377,337.2737,341.3051,259.2067
AcylGlcADG(18:0_18:2_18:5)+NH4,1070.787,603.5347,433.2221,337.2737,341.3051,257.1911
AcylGlcADG(18:0_18:2_20:0)+NH4,1108.897,603.5347,471.3316,337.2737,341.3051,295.3006
AcylGlcADG(18:0_18:2_20:1)+NH4,1106.881,603.5347,469.316,337.2737,341.3051,293.285
AcylGlcADG(18:0_18:2_20:2)+NH4,1104.865,603.5347,467.3003,337.2737,341.3051,291.2693
AcylGlcADG(18:0_18:2_20:3)+NH4,1102.85,603.5347,465.2847,337.2737,341.3051,289.2537
AcylGlcADG(18:0_18:2_20:4)+NH4,1100.834,603.5347,463.269,337.2737,341.3051,287.238
AcylGlcADG(18:0_18:2_20:5)+NH4,1098.818,603.5347,461.2534,337.2737,341.3051,285.2224
AcylGlcADG(18:0_18:2_22:0)+NH4,1136.928,603.5347,499.3629,337.2737,341.3051,323.3319
AcylGlcADG(18:0_18:2_22:1)+NH4,1134.912,603.5347,497.3473,337.2737,341.3051,321.3163
AcylGlcADG(18:0_18:2_22:2)+NH4,1132.897,603.5347,495.3316,337.2737,341.3051,319.3006
AcylGlcADG(18:0_18:2_22:3)+NH4,1130.881,603.5347,493.316,337.2737,341.3051,317.285
AcylGlcADG(18:0_18:2_22:4)+NH4,1128.865,603.5347,491.3003,337.2737,341.3051,315.2693
AcylGlcADG(18:0_18:2_22:5)+NH4,1126.85,603.5347,489.2847,337.2737,341.3051,313.2537
AcylGlcADG(18:0_18:2_22:6)+NH4,1124.834,603.5347,487.269,337.2737,341.3051,311.238
AcylGlcADG(18:0_18:3_12:0)+NH4,994.7559,601.519,359.2064,335.2581,341.3051,183.1754
AcylGlcADG(18:0_18:3_14:0)+NH4,1022.787,601.519,387.2377,335.2581,341.3051,211.2067
AcylGlcADG(18:0_18:3_14:1)+NH4,1020.771,601.519,385.2221,335.2581,341.3051,209.1911
AcylGlcADG(18:0_18:3_16:0)+NH4,1050.818,601.519,415.269,335.2581,341.3051,239.238
AcylGlcADG(18:0_18:3_16:1)+NH4,1048.803,601.519,413.2534,335.2581,341.3051,237.2224
AcylGlcADG(18:0_18:3_16:2)+NH4,1046.787,601.519,411.2377,335.2581,341.3051,235.2067
AcylGlcADG(18:0_18:3_16:3)+NH4,1044.771,601.519,409.2221,335.2581,341.3051,233.1911
AcylGlcADG(18:0_18:3_16:4)+NH4,1042.756,601.519,407.2064,335.2581,341.3051,231.1754
AcylGlcADG(18:0_18:3_18:0)+NH4,1078.85,601.519,443.3003,335.2581,341.3051,267.2693
AcylGlcADG(18:0_18:3_18:1)+NH4,1076.834,601.519,441.2847,335.2581,341.3051,265.2537
AcylGlcADG(18:0_18:3_18:2)+NH4,1074.818,601.519,439.269,335.2581,341.3051,263.238
AcylGlcADG(18:0_18:3_18:3)+NH4,1072.803,601.519,437.2534,335.2581,341.3051,261.2224
AcylGlcADG(18:0_18:3_18:4)+NH4,1070.787,601.519,435.2377,335.2581,341.3051,259.2067
AcylGlcADG(18:0_18:3_18:5)+NH4,1068.771,601.519,433.2221,335.2581,341.3051,257.1911
AcylGlcADG(18:0_18:3_20:0)+NH4,1106.881,601.519,471.3316,335.2581,341.3051,295.3006
AcylGlcADG(18:0_18:3_20:1)+NH4,1104.865,601.519,469.316,335.2581,341.3051,293.285
AcylGlcADG(18:0_18:3_20:2)+NH4,1102.85,601.519,467.3003,335.2581,341.3051,291.2693
AcylGlcADG(18:0_18:3_20:3)+NH4,1100.834,601.519,465.2847,335.2581,341.3051,289.2537
AcylGlcADG(18:0_18:3_20:4)+NH4,1098.818,601.519,463.269,335.2581,341.3051,287.238
AcylGlcADG(18:0_18:3_20:5)+NH4,1096.803,601.519,461.2534,335.2581,341.3051,285.2224
AcylGlcADG(18:0_18:3_22:0)+NH4,1134.912,601.519,499.3629,335.2581,341.3051,323.3319
AcylGlcADG(18:0_18:3_22:1)+NH4,1132.897,601.519,497.3473,335.2581,341.3051,321.3163
AcylGlcADG(18:0_18:3_22:2)+NH4,1130.881,601.519,495.3316,335.2581,341.3051,319.3006
AcylGlcADG(18:0_18:3_22:3)+NH4,1128.865,601.519,493.316,335.2581,341.3051,317.285
AcylGlcADG(18:0_18:3_22:4)+NH4,1126.85,601.519,491.3003,335.2581,341.3051,315.2693
AcylGlcADG(18:0_18:3_22:5)+NH4,1124.834,601.519,489.2847,335.2581,341.3051,313.2537
AcylGlcADG(18:0_18:3_22:6)+NH4,1122.818,601.519,487.269,335.2581,341.3051,311.238
AcylGlcADG(18:0_18:4_12:0)+NH4,992.7402,599.5034,359.2064,333.2424,341.3051,183.1754
AcylGlcADG(18:0_18:4_14:0)+NH4,1020.771,599.5034,387.2377,333.2424,341.3051,211.2067
AcylGlcADG(18:0_18:4_14:1)+NH4,1018.756,599.5034,385.2221,333.2424,341.3051,209.1911
AcylGlcADG(18:0_18:4_16:0)+NH4,1048.803,599.5034,415.269,333.2424,341.3051,239.238
AcylGlcADG(18:0_18:4_16:1)+NH4,1046.787,599.5034,413.2534,333.2424,341.3051,237.2224
AcylGlcADG(18:0_18:4_16:2)+NH4,1044.771,599.5034,411.2377,333.2424,341.3051,235.2067
AcylGlcADG(18:0_18:4_16:3)+NH4,1042.756,599.5034,409.2221,333.2424,341.3051,233.1911
AcylGlcADG(18:0_18:4_16:4)+NH4,1040.74,599.5034,407.2064,333.2424,341.3051,231.1754
AcylGlcADG(18:0_18:4_18:0)+NH4,1076.834,599.5034,443.3003,333.2424,341.3051,267.2693
AcylGlcADG(18:0_18:4_18:1)+NH4,1074.818,599.5034,441.2847,333.2424,341.3051,265.2537
AcylGlcADG(18:0_18:4_18:2)+NH4,1072.803,599.5034,439.269,333.2424,341.3051,263.238
AcylGlcADG(18:0_18:4_18:3)+NH4,1070.787,599.5034,437.2534,333.2424,341.3051,261.2224
AcylGlcADG(18:0_18:4_18:4)+NH4,1068.771,599.5034,435.2377,333.2424,341.3051,259.2067
AcylGlcADG(18:0_18:4_18:5)+NH4,1066.756,599.5034,433.2221,333.2424,341.3051,257.1911
AcylGlcADG(18:0_18:4_20:0)+NH4,1104.865,599.5034,471.3316,333.2424,341.3051,295.3006
AcylGlcADG(18:0_18:4_20:1)+NH4,1102.85,599.5034,469.316,333.2424,341.3051,293.285
AcylGlcADG(18:0_18:4_20:2)+NH4,1100.834,599.5034,467.3003,333.2424,341.3051,291.2693
AcylGlcADG(18:0_18:4_20:3)+NH4,1098.818,599.5034,465.2847,333.2424,341.3051,289.2537
AcylGlcADG(18:0_18:4_20:4)+NH4,1096.803,599.5034,463.269,333.2424,341.3051,287.238
AcylGlcADG(18:0_18:4_20:5)+NH4,1094.787,599.5034,461.2534,333.2424,341.3051,285.2224
AcylGlcADG(18:0_18:4_22:0)+NH4,1132.897,599.5034,499.3629,333.2424,341.3051,323.3319
AcylGlcADG(18:0_18:4_22:1)+NH4,1130.881,599.5034,497.3473,333.2424,341.3051,321.3163
AcylGlcADG(18:0_18:4_22:2)+NH4,1128.865,599.5034,495.3316,333.2424,341.3051,319.3006
AcylGlcADG(18:0_18:4_22:3)+NH4,1126.85,599.5034,493.316,333.2424,341.3051,317.285
AcylGlcADG(18:0_18:4_22:4)+NH4,1124.834,599.5034,491.3003,333.2424,341.3051,315.2693
AcylGlcADG(18:0_18:4_22:5)+NH4,1122.818,599.5034,489.2847,333.2424,341.3051,313.2537
AcylGlcADG(18:0_18:4_22:6)+NH4,1120.803,599.5034,487.269,333.2424,341.3051,311.238
AcylGlcADG(18:0_18:5_12:0)+NH4,990.7245,597.4877,359.2064,331.2268,341.3051,183.1754
AcylGlcADG(18:0_18:5_14:0)+NH4,1018.756,597.4877,387.2377,331.2268,341.3051,211.2067
AcylGlcADG(18:0_18:5_14:1)+NH4,1016.74,597.4877,385.2221,331.2268,341.3051,209.1911
AcylGlcADG(18:0_18:5_16:0)+NH4,1046.787,597.4877,415.269,331.2268,341.3051,239.238
AcylGlcADG(18:0_18:5_16:1)+NH4,1044.771,597.4877,413.2534,331.2268,341.3051,237.2224
AcylGlcADG(18:0_18:5_16:2)+NH4,1042.756,597.4877,411.2377,331.2268,341.3051,235.2067
AcylGlcADG(18:0_18:5_16:3)+NH4,1040.74,597.4877,409.2221,331.2268,341.3051,233.1911
AcylGlcADG(18:0_18:5_16:4)+NH4,1038.725,597.4877,407.2064,331.2268,341.3051,231.1754
AcylGlcADG(18:0_18:5_18:0)+NH4,1074.818,597.4877,443.3003,331.2268,341.3051,267.2693
AcylGlcADG(18:0_18:5_18:1)+NH4,1072.803,597.4877,441.2847,331.2268,341.3051,265.2537
AcylGlcADG(18:0_18:5_18:2)+NH4,1070.787,597.4877,439.269,331.2268,341.3051,263.238
AcylGlcADG(18:0_18:5_18:3)+NH4,1068.771,597.4877,437.2534,331.2268,341.3051,261.2224
AcylGlcADG(18:0_18:5_18:4)+NH4,1066.756,597.4877,435.2377,331.2268,341.3051,259.2067
AcylGlcADG(18:0_18:5_18:5)+NH4,1064.74,597.4877,433.2221,331.2268,341.3051,257.1911
AcylGlcADG(18:0_18:5_20:0)+NH4,1102.85,597.4877,471.3316,331.2268,341.3051,295.3006
AcylGlcADG(18:0_18:5_20:1)+NH4,1100.834,597.4877,469.316,331.2268,341.3051,293.285
AcylGlcADG(18:0_18:5_20:2)+NH4,1098.818,597.4877,467.3003,331.2268,341.3051,291.2693
AcylGlcADG(18:0_18:5_20:3)+NH4,1096.803,597.4877,465.2847,331.2268,341.3051,289.2537
AcylGlcADG(18:0_18:5_20:4)+NH4,1094.787,597.4877,463.269,331.2268,341.3051,287.238
AcylGlcADG(18:0_18:5_20:5)+NH4,1092.771,597.4877,461.2534,331.2268,341.3051,285.2224
AcylGlcADG(18:0_18:5_22:0)+NH4,1130.881,597.4877,499.3629,331.2268,341.3051,323.3319
AcylGlcADG(18:0_18:5_22:1)+NH4,1128.865,597.4877,497.3473,331.2268,341.3051,321.3163
AcylGlcADG(18:0_18:5_22:2)+NH4,1126.85,597.4877,495.3316,331.2268,341.3051,319.3006
AcylGlcADG(18:0_18:5_22:3)+NH4,1124.834,597.4877,493.316,331.2268,341.3051,317.285
AcylGlcADG(18:0_18:5_22:4)+NH4,1122.818,597.4877,491.3003,331.2268,341.3051,315.2693
AcylGlcADG(18:0_18:5_22:5)+NH4,1120.803,597.4877,489.2847,331.2268,341.3051,313.2537
AcylGlcADG(18:0_18:5_22:6)+NH4,1118.787,597.4877,487.269,331.2268,341.3051,311.238
AcylGlcADG(18:0_20:0_12:0)+NH4,1028.834,635.5973,359.2064,369.3363,341.3051,183.1754
AcylGlcADG(18:0_20:0_14:0)+NH4,1056.865,635.5973,387.2377,369.3363,341.3051,211.2067
AcylGlcADG(18:0_20:0_14:1)+NH4,1054.85,635.5973,385.2221,369.3363,341.3051,209.1911
AcylGlcADG(18:0_20:0_16:0)+NH4,1084.897,635.5973,415.269,369.3363,341.3051,239.238
AcylGlcADG(18:0_20:0_16:1)+NH4,1082.881,635.5973,413.2534,369.3363,341.3051,237.2224
AcylGlcADG(18:0_20:0_16:2)+NH4,1080.865,635.5973,411.2377,369.3363,341.3051,235.2067
AcylGlcADG(18:0_20:0_16:3)+NH4,1078.85,635.5973,409.2221,369.3363,341.3051,233.1911
AcylGlcADG(18:0_20:0_16:4)+NH4,1076.834,635.5973,407.2064,369.3363,341.3051,231.1754
AcylGlcADG(18:0_20:0_18:0)+NH4,1112.928,635.5973,443.3003,369.3363,341.3051,267.2693
AcylGlcADG(18:0_20:0_18:1)+NH4,1110.912,635.5973,441.2847,369.3363,341.3051,265.2537
AcylGlcADG(18:0_20:0_18:2)+NH4,1108.897,635.5973,439.269,369.3363,341.3051,263.238
AcylGlcADG(18:0_20:0_18:3)+NH4,1106.881,635.5973,437.2534,369.3363,341.3051,261.2224
AcylGlcADG(18:0_20:0_18:4)+NH4,1104.865,635.5973,435.2377,369.3363,341.3051,259.2067
AcylGlcADG(18:0_20:0_18:5)+NH4,1102.85,635.5973,433.2221,369.3363,341.3051,257.1911
AcylGlcADG(18:0_20:0_20:0)+NH4,1140.959,635.5973,471.3316,369.3363,341.3051,295.3006
AcylGlcADG(18:0_20:0_20:1)+NH4,1138.944,635.5973,469.316,369.3363,341.3051,293.285
AcylGlcADG(18:0_20:0_20:2)+NH4,1136.928,635.5973,467.3003,369.3363,341.3051,291.2693
AcylGlcADG(18:0_20:0_20:3)+NH4,1134.912,635.5973,465.2847,369.3363,341.3051,289.2537
AcylGlcADG(18:0_20:0_20:4)+NH4,1132.897,635.5973,463.269,369.3363,341.3051,287.238
AcylGlcADG(18:0_20:0_20:5)+NH4,1130.881,635.5973,461.2534,369.3363,341.3051,285.2224
AcylGlcADG(18:0_20:0_22:0)+NH4,1168.991,635.5973,499.3629,369.3363,341.3051,323.3319
AcylGlcADG(18:0_20:0_22:1)+NH4,1166.975,635.5973,497.3473,369.3363,341.3051,321.3163
AcylGlcADG(18:0_20:0_22:2)+NH4,1164.959,635.5973,495.3316,369.3363,341.3051,319.3006
AcylGlcADG(18:0_20:0_22:3)+NH4,1162.944,635.5973,493.316,369.3363,341.3051,317.285
AcylGlcADG(18:0_20:0_22:4)+NH4,1160.928,635.5973,491.3003,369.3363,341.3051,315.2693
AcylGlcADG(18:0_20:0_22:5)+NH4,1158.912,635.5973,489.2847,369.3363,341.3051,313.2537
AcylGlcADG(18:0_20:0_22:6)+NH4,1156.897,635.5973,487.269,369.3363,341.3051,311.238
AcylGlcADG(18:0_20:1_12:0)+NH4,1026.818,633.5816,359.2064,367.3207,341.3051,183.1754
AcylGlcADG(18:0_20:1_14:0)+NH4,1054.85,633.5816,387.2377,367.3207,341.3051,211.2067
AcylGlcADG(18:0_20:1_14:1)+NH4,1052.834,633.5816,385.2221,367.3207,341.3051,209.1911
AcylGlcADG(18:0_20:1_16:0)+NH4,1082.881,633.5816,415.269,367.3207,341.3051,239.238
AcylGlcADG(18:0_20:1_16:1)+NH4,1080.865,633.5816,413.2534,367.3207,341.3051,237.2224
AcylGlcADG(18:0_20:1_16:2)+NH4,1078.85,633.5816,411.2377,367.3207,341.3051,235.2067
AcylGlcADG(18:0_20:1_16:3)+NH4,1076.834,633.5816,409.2221,367.3207,341.3051,233.1911
AcylGlcADG(18:0_20:1_16:4)+NH4,1074.818,633.5816,407.2064,367.3207,341.3051,231.1754
AcylGlcADG(18:0_20:1_18:0)+NH4,1110.912,633.5816,443.3003,367.3207,341.3051,267.2693
AcylGlcADG(18:0_20:1_18:1)+NH4,1108.897,633.5816,441.2847,367.3207,341.3051,265.2537
AcylGlcADG(18:0_20:1_18:2)+NH4,1106.881,633.5816,439.269,367.3207,341.3051,263.238
AcylGlcADG(18:0_20:1_18:3)+NH4,1104.865,633.5816,437.2534,367.3207,341.3051,261.2224
AcylGlcADG(18:0_20:1_18:4)+NH4,1102.85,633.5816,435.2377,367.3207,341.3051,259.2067
AcylGlcADG(18:0_20:1_18:5)+NH4,1100.834,633.5816,433.2221,367.3207,341.3051,257.1911
AcylGlcADG(18:0_20:1_20:0)+NH4,1138.944,633.5816,471.3316,367.3207,341.3051,295.3006
AcylGlcADG(18:0_20:1_20:1)+NH4,1136.928,633.5816,469.316,367.3207,341.3051,293.285
AcylGlcADG(18:0_20:1_20:2)+NH4,1134.912,633.5816,467.3003,367.3207,341.3051,291.2693
AcylGlcADG(18:0_20:1_20:3)+NH4,1132.897,633.5816,465.2847,367.3207,341.3051,289.2537
AcylGlcADG(18:0_20:1_20:4)+NH4,1130.881,633.5816,463.269,367.3207,341.3051,287.238
AcylGlcADG(18:0_20:1_20:5)+NH4,1128.865,633.5816,461.2534,367.3207,341.3051,285.2224
AcylGlcADG(18:0_20:1_22:0)+NH4,1166.975,633.5816,499.3629,367.3207,341.3051,323.3319
AcylGlcADG(18:0_20:1_22:1)+NH4,1164.959,633.5816,497.3473,367.3207,341.3051,321.3163
AcylGlcADG(18:0_20:1_22:2)+NH4,1162.944,633.5816,495.3316,367.3207,341.3051,319.3006
AcylGlcADG(18:0_20:1_22:3)+NH4,1160.928,633.5816,493.316,367.3207,341.3051,317.285
AcylGlcADG(18:0_20:1_22:4)+NH4,1158.912,633.5816,491.3003,367.3207,341.3051,315.2693
AcylGlcADG(18:0_20:1_22:5)+NH4,1156.897,633.5816,489.2847,367.3207,341.3051,313.2537
AcylGlcADG(18:0_20:1_22:6)+NH4,1154.881,633.5816,487.269,367.3207,341.3051,311.238
AcylGlcADG(18:0_20:2_12:0)+NH4,1024.803,631.566,359.2064,365.3051,341.3051,183.1754
AcylGlcADG(18:0_20:2_14:0)+NH4,1052.834,631.566,387.2377,365.3051,341.3051,211.2067
AcylGlcADG(18:0_20:2_14:1)+NH4,1050.818,631.566,385.2221,365.3051,341.3051,209.1911
AcylGlcADG(18:0_20:2_16:0)+NH4,1080.865,631.566,415.269,365.3051,341.3051,239.238
AcylGlcADG(18:0_20:2_16:1)+NH4,1078.85,631.566,413.2534,365.3051,341.3051,237.2224
AcylGlcADG(18:0_20:2_16:2)+NH4,1076.834,631.566,411.2377,365.3051,341.3051,235.2067
AcylGlcADG(18:0_20:2_16:3)+NH4,1074.818,631.566,409.2221,365.3051,341.3051,233.1911
AcylGlcADG(18:0_20:2_16:4)+NH4,1072.803,631.566,407.2064,365.3051,341.3051,231.1754
AcylGlcADG(18:0_20:2_18:0)+NH4,1108.897,631.566,443.3003,365.3051,341.3051,267.2693
AcylGlcADG(18:0_20:2_18:1)+NH4,1106.881,631.566,441.2847,365.3051,341.3051,265.2537
AcylGlcADG(18:0_20:2_18:2)+NH4,1104.865,631.566,439.269,365.3051,341.3051,263.238
AcylGlcADG(18:0_20:2_18:3)+NH4,1102.85,631.566,437.2534,365.3051,341.3051,261.2224
AcylGlcADG(18:0_20:2_18:4)+NH4,1100.834,631.566,435.2377,365.3051,341.3051,259.2067
AcylGlcADG(18:0_20:2_18:5)+NH4,1098.818,631.566,433.2221,365.3051,341.3051,257.1911
AcylGlcADG(18:0_20:2_20:0)+NH4,1136.928,631.566,471.3316,365.3051,341.3051,295.3006
AcylGlcADG(18:0_20:2_20:1)+NH4,1134.912,631.566,469.316,365.3051,341.3051,293.285
AcylGlcADG(18:0_20:2_20:2)+NH4,1132.897,631.566,467.3003,365.3051,341.3051,291.2693
AcylGlcADG(18:0_20:2_20:3)+NH4,1130.881,631.566,465.2847,365.3051,341.3051,289.2537
AcylGlcADG(18:0_20:2_20:4)+NH4,1128.865,631.566,463.269,365.3051,341.3051,287.238
AcylGlcADG(18:0_20:2_20:5)+NH4,1126.85,631.566,461.2534,365.3051,341.3051,285.2224
AcylGlcADG(18:0_20:2_22:0)+NH4,1164.959,631.566,499.3629,365.3051,341.3051,323.3319
AcylGlcADG(18:0_20:2_22:1)+NH4,1162.944,631.566,497.3473,365.3051,341.3051,321.3163
AcylGlcADG(18:0_20:2_22:2)+NH4,1160.928,631.566,495.3316,365.3051,341.3051,319.3006
AcylGlcADG(18:0_20:2_22:3)+NH4,1158.912,631.566,493.316,365.3051,341.3051,317.285
AcylGlcADG(18:0_20:2_22:4)+NH4,1156.897,631.566,491.3003,365.3051,341.3051,315.2693
AcylGlcADG(18:0_20:2_22:5)+NH4,1154.881,631.566,489.2847,365.3051,341.3051,313.2537
AcylGlcADG(18:0_20:2_22:6)+NH4,1152.865,631.566,487.269,365.3051,341.3051,311.238
AcylGlcADG(18:0_20:3_12:0)+NH4,1022.787,629.5504,359.2064,363.2894,341.3051,183.1754
AcylGlcADG(18:0_20:3_14:0)+NH4,1050.818,629.5504,387.2377,363.2894,341.3051,211.2067
AcylGlcADG(18:0_20:3_14:1)+NH4,1048.803,629.5504,385.2221,363.2894,341.3051,209.1911
AcylGlcADG(18:0_20:3_16:0)+NH4,1078.85,629.5504,415.269,363.2894,341.3051,239.238
AcylGlcADG(18:0_20:3_16:1)+NH4,1076.834,629.5504,413.2534,363.2894,341.3051,237.2224
AcylGlcADG(18:0_20:3_16:2)+NH4,1074.818,629.5504,411.2377,363.2894,341.3051,235.2067
AcylGlcADG(18:0_20:3_16:3)+NH4,1072.803,629.5504,409.2221,363.2894,341.3051,233.1911
AcylGlcADG(18:0_20:3_16:4)+NH4,1070.787,629.5504,407.2064,363.2894,341.3051,231.1754
AcylGlcADG(18:0_20:3_18:0)+NH4,1106.881,629.5504,443.3003,363.2894,341.3051,267.2693
AcylGlcADG(18:0_20:3_18:1)+NH4,1104.865,629.5504,441.2847,363.2894,341.3051,265.2537
AcylGlcADG(18:0_20:3_18:2)+NH4,1102.85,629.5504,439.269,363.2894,341.3051,263.238
AcylGlcADG(18:0_20:3_18:3)+NH4,1100.834,629.5504,437.2534,363.2894,341.3051,261.2224
AcylGlcADG(18:0_20:3_18:4)+NH4,1098.818,629.5504,435.2377,363.2894,341.3051,259.2067
AcylGlcADG(18:0_20:3_18:5)+NH4,1096.803,629.5504,433.2221,363.2894,341.3051,257.1911
AcylGlcADG(18:0_20:3_20:0)+NH4,1134.912,629.5504,471.3316,363.2894,341.3051,295.3006
AcylGlcADG(18:0_20:3_20:1)+NH4,1132.897,629.5504,469.316,363.2894,341.3051,293.285
AcylGlcADG(18:0_20:3_20:2)+NH4,1130.881,629.5504,467.3003,363.2894,341.3051,291.2693
AcylGlcADG(18:0_20:3_20:3)+NH4,1128.865,629.5504,465.2847,363.2894,341.3051,289.2537
AcylGlcADG(18:0_20:3_20:4)+NH4,1126.85,629.5504,463.269,363.2894,341.3051,287.238
AcylGlcADG(18:0_20:3_20:5)+NH4,1124.834,629.5504,461.2534,363.2894,341.3051,285.2224
AcylGlcADG(18:0_20:3_22:0)+NH4,1162.944,629.5504,499.3629,363.2894,341.3051,323.3319
AcylGlcADG(18:0_20:3_22:1)+NH4,1160.928,629.5504,497.3473,363.2894,341.3051,321.3163
AcylGlcADG(18:0_20:3_22:2)+NH4,1158.912,629.5504,495.3316,363.2894,341.3051,319.3006
AcylGlcADG(18:0_20:3_22:3)+NH4,1156.897,629.5504,493.316,363.2894,341.3051,317.285
AcylGlcADG(18:0_20:3_22:4)+NH4,1154.881,629.5504,491.3003,363.2894,341.3051,315.2693
AcylGlcADG(18:0_20:3_22:5)+NH4,1152.865,629.5504,489.2847,363.2894,341.3051,313.2537
AcylGlcADG(18:0_20:3_22:6)+NH4,1150.85,629.5504,487.269,363.2894,341.3051,311.238
